longitud;latitud;altura;calle;tipo;superficie;fecha;tamaño
-58.489809117275357;-34.601820181734311;2998;"NAZCA, AV.";Hormigón;15.70;17-04-2007;Vado Doble
-58.490743855150853;-34.602358996721698;3002;NOGOYA;Hormigón;27.44;17-04-2007;Vado Doble
-58.490634225179392;-34.60229701000322;2998;NOGOYA;Hormigón;25.19;17-04-2007;Vado Doble
-58.496286468323248;-34.592688394434745;2899;"MORAN, PEDRO";Hormigón;11.87;17-04-2007;Vado Doble
-58.496436482973927;-34.59278852622478;2901;"MORAN, PEDRO";Hormigón;12.65;17-04-2007;Vado Doble
-58.49352192500524;-34.601048026835031;3081;HELGUERA;Hormigón;2.55;17-04-2007;Vado Doble
-58.496188811080899;-34.592804427203468;2898;"MORAN, PEDRO";Hormigón;11.21;17-04-2007;Vado Doble
-58.49165651941474;-34.600918708394872;3051;ARGERICH;Hormigón;4.40;17-04-2007;Vado Simple
-58.491852572145625;-34.600670614187621;3099;ARGERICH;Hormigón;10.66;17-04-2007;Vado Doble
-58.49229687211001;-34.600961486054821;3098;NAZARRE;Hormigón;12.79;17-04-2007;Vado Doble
-58.491973740143457;-34.600737367205561;3098;ARGERICH;Hormigón;14.22;17-04-2007;Vado Doble
-58.491858432626486;-34.60093297074593;3052;ARGERICH;Hormigón;13.69;17-04-2007;Vado Doble
-58.498066502525909;-34.59748665848884;3499;CUENCA;Hormigón;11.28;17-04-2007;Vado Doble
-58.491267340874913;-34.597062834682667;5201;"SAN MARTIN, AV.";Hormigón;3.00;17-04-2007;Vado Simple
-58.491953782015216;-34.597019740722445;5251;"SAN MARTIN, AV.";Hormigón;3.00;17-04-2007;Vado Simple
-58.490067498742462;-34.597106041004139;2699;TINOGASTA;Hormigón;4.50;17-04-2007;Vado Simple
-58.465676948939155;-34.616163043631971;2799;"GAONA, AV.";Hormigón;20.66;17-05-2007;Vado Doble
-58.495481380952128;-34.601256911270895;3102;CUENCA;Hormigón;12.31;11-05-2007;Vado Doble
-58.49535111872185;-34.601170454936316;3101;CUENCA;Hormigón;15.45;11-05-2007;Vado Doble
-58.495429861352747;-34.601349329436161;3098;CUENCA;Hormigón;4.46;11-05-2007;Vado Simple
-58.493980719893401;-34.600672074675856;3098;HELGUERA;Hormigón;8.60;11-05-2007;Vado Simple
-58.498226137552265;-34.597574093940622;3202;"BEIRO, FRANCISCO, AV.";Hormigón;13.72;11-05-2007;Vado Doble
-58.496342697967194;-34.592897653164478;3798;"NAZCA, AV.";Hormigón;5.40;11-05-2007;Vado Simple
-58.467074089296794;-34.609844745514692;1691;"LAMAS, ANDRES";Hormigón;10.24;17-05-2007;Vado Doble
-58.467252105346283;-34.609626835895469;1698;"LAMAS, ANDRES";Hormigón;18.23;17-05-2007;Vado Doble
-58.466526029716256;-34.609566252012357;1682;ACHUPALLAS;Hormigón;10.93;17-05-2007;Vado Doble
-58.467004695650957;-34.609904259460606;1689;"LAMAS, ANDRES";Hormigón;4.46;17-05-2007;Vado Simple
-58.459174660520823;-34.579573667695563;1102;"FOREST, AV.";Hormigón Premold;3.57;10-05-2007;Vado Simple
-58.459230166404431;-34.57968636435124;1201;GIRIBONE;Hormigón Premold;3.57;10-05-2007;Vado Simple
-58.451568801943196;-34.60710019114272;1299;CUCHA CUCHA;Hormigón;15.26;22-06-2007;Vado Doble
-58.490561442201965;-34.604977207053061;2598;HELGUERA;Hormigón;27.33;22-06-2007;Vado Doble
-58.493327698850443;-34.603846225228139;3198;NOGOYA;Hormigón;19.54;22-06-2007;Vado Doble
-58.493455921386108;-34.60394158627998;2798;CUENCA;Hormigón;23.15;22-06-2007;Vado Doble
-58.493410977715811;-34.603729612476464;2801;CUENCA;Hormigón;14.87;22-06-2007;Vado Doble
-58.494237478529804;-34.6029185584853;2902;CUENCA;Hormigón;19.39;22-06-2007;Vado Doble
-58.494090028805779;-34.602823203186439;2901;CUENCA;Hormigón;16.37;22-06-2007;Vado Doble
-58.494006749805045;-34.60293451678956;2899;CUENCA;Hormigón;18.85;22-06-2007;Vado Doble
-58.494160608936326;-34.603029870534883;2898;CUENCA;Hormigón;16.54;22-06-2007;Vado Doble
-58.494762203442654;-34.602226861067379;3002;CUENCA;Hormigón;19.76;22-06-2007;Vado Doble
-58.494595536763846;-34.602158009564143;3001;CUENCA;Hormigón;15.45;22-06-2007;Vado Doble
-58.494525071530283;-34.602253421294257;2999;CUENCA;Hormigón;16.46;22-06-2007;Vado Doble
-58.493255280208317;-34.599007228708814;3202;ARGERICH;Hormigón;15.22;22-06-2007;Vado Doble
-58.493139895068779;-34.598943661959254;3201;ARGERICH;Hormigón;12.79;22-06-2007;Vado Doble
-58.493172003898401;-34.599118541810441;3198;ARGERICH;Hormigón;15.70;22-06-2007;Vado Doble
-58.493063025739914;-34.599049673756994;3199;ARGERICH;Hormigón;16.06;22-06-2007;Vado Doble
-58.495108897129356;-34.60178177301119;3102;"GUTIERREZ, RICARDO";Hormigón;5.00;22-06-2007;Vado Doble
-58.495365109887416;-34.601384232439237;3098;CUENCA;Hormigón;5.09;22-06-2007;Vado Doble
-58.493743443625057;-34.600997782769696;3086;HELGUERA;Hormigón;5.42;22-06-2007;Vado Doble
-58.494377907159809;-34.60088632746271;3148;"LOZANO, PEDRO";Hormigón;6.69;22-06-2007;Vado Simple
-58.494345893618778;-34.600971129859332;3150;"GUTIERREZ, RICARDO";Hormigón;9.27;22-06-2007;Vado Simple
-58.493801094360457;-34.60091297399952;3088;HELGUERA;Hormigón;10.59;22-06-2007;Vado Simple
-58.480620658452025;-34.601124632380113;2402;SANTO TOME;Hormigón;12.90;10-07-2007;Vado Doble
-58.480479477391931;-34.601026811614389;2398;SANTO TOME;Hormigón;18.89;10-07-2007;Vado Doble
-58.480566643892644;-34.600930673978169;2399;SANTO TOME;Hormigón;14.33;10-07-2007;Vado Doble
-58.472856816755801;-34.606983102614073;2098;GAVILAN;Hormigón;17.38;10-07-2007;Vado Doble
-58.47293361706722;-34.606878388812781;2102;GAVILAN;Hormigón;12.16;10-07-2007;Vado Doble
-58.472777905168435;-34.606797725591406;2101;GAVILAN;Hormigón;15.88;10-07-2007;Vado Doble
-58.472686573558327;-34.606911023058828;2099;GAVILAN;Hormigón;18.40;10-07-2007;Vado Doble
-58.497004500786055;-34.601818761047234;3302;GUTIERREZ RICARDO;Hormigón;16.02;10-07-2007;Vado Doble
-58.49682181856361;-34.601811946206475;3298;GUTIERREZ RICARDO;Hormigón;15.46;10-07-2007;Vado Doble
-58.490537534622604;-34.604773061546304;2601;HELGUERA;Hormigón;11.45;10-07-2007;Vado Doble
-58.49066212138078;-34.604857142294378;2602;HELGUERA;Hormigón;15.48;10-07-2007;Vado Doble
-58.490431700358201;-34.604894958212718;2599;HELGUERA;Hormigón;13.30;10-07-2007;Vado Doble
-58.479636407512572;-34.602114274000328;2398;ARREGUI;Hormigón;18.79;10-07-2007;Vado Doble
-58.479727724782919;-34.602002687761306;2399;ARREGUI;Hormigón;17.34;10-07-2007;Vado Doble
-58.479787966878384;-34.602201795176143;2402;ARREGUI;Hormigón;15.31;10-07-2007;Vado Doble
-58.479866826465667;-34.602079911483578;2401;ARREGUI;Hormigón;14.54;10-07-2007;Vado Doble
-58.482009484999828;-34.601768403911905;2501;SANTO TOME;Hormigón;17.38;10-07-2007;Vado Doble
-58.481855850951952;-34.601692901426787;2499;SANTO TOME;Hormigón;16.96;10-07-2007;Vado Doble
-58.481015031364592;-34.601327412623384;2436;SANTO TOME;Hormigón;5.92;10-07-2007;Vado Simple
-58.481122991314749;-34.601389190948325;2448;SANTO TOME;Hormigón;5.73;10-07-2007;Vado Simple
-58.481247529570922;-34.601320511440036;2437;SANTO TOME;Hormigón;11.39;10-07-2007;Vado Doble
-58.481106353125078;-34.601248439143333;2301;EL MISIONERO;Hormigón;9.27;10-07-2007;Vado Doble
-58.454020844862093;-34.587861570418575;6798;CORRIENTES;Hormigón;6.15;17-07-2007;Vado Simple
-58.452923034371295;-34.588270526987287;6702;CORRIENTES;Hormigón;5.22;17-07-2007;Vado Simple
-58.452639555666167;-34.588180714774488;4232;MAURE;Hormigón;14.84;17-07-2007;Vado Doble
-58.451244298917906;-34.588891574271621;6602;CORRIENTES;Hormigón;5.32;17-07-2007;Vado Simple
-58.497288862364506;-34.601464661988032;3302;GUTIERREZ RICARDO;Hormigón;5.03;17-07-2007;Vado Simple
-58.497216898736369;-34.601328147776648;3201;CAMPANA;Hormigón;6.55;17-07-2007;Vado Simple
-58.497137009316852;-34.60134578771612;3299;TINOGASTA;Hormigón;6.80;17-07-2007;Vado Simple
-58.497338979500114;-34.601381571780529;3202;CAMPANA;Hormigón;9.05;17-07-2007;Vado Doble
-58.496879172615088;-34.601735947684297;3299;GUTIERREZ RICARDO;Hormigón;5.33;17-07-2007;Vado Simple
-58.497055269276821;-34.601735898230295;3301;GUTIERREZ RICARDO;Hormigón;5.56;17-07-2007;Vado Simple
-58.488491625138543;-34.59632847864183;3198;VENECIA;Hormigón;9.74;17-07-2007;Vado Doble
-58.444673559406397;-34.604995143370502;302;ANTEZANA;Hormigón;11.20;17-07-2007;Vado Doble
-58.444547415994698;-34.604901673254346;1299;OLAYA;Hormigón;13.31;17-07-2007;Vado Doble
-58.444649946026956;-34.60479954389416;1301;OLAYA;Hormigón;13.72;17-07-2007;Vado Doble
-58.444778719675014;-34.60488432113732;301;ANTEZANA;Hormigón;19.93;17-07-2007;Vado Doble
-58.445585488861205;-34.605625528380941;1298;VIRASORO VALENTIN;Hormigón;18.44;17-07-2007;Vado Doble
-58.44547511224927;-34.60554075459779;1299;VIRASORO VALENTIN;Hormigón;18.04;17-07-2007;Vado Doble
-58.445582897444851;-34.605445145071663;1301;VIRASORO VALENTIN;Hormigón;22.74;17-07-2007;Vado Doble
-58.445709049036324;-34.605508188071312;1302;VIRASORO VALENTIN;Hormigón;19.19;17-07-2007;Vado Doble
-58.446310772074625;-34.604916694511523;1398;VIRASORO VALENTIN;Hormigón;17.31;17-07-2007;Vado Doble
-58.446189881177517;-34.604836266529873;1399;VIRASORO VALENTIN;Hormigón;23.78;17-07-2007;Vado Doble
-58.446439585719084;-34.604805874019974;401;FIGUEROA APOLINARIO;Hormigón;16.23;17-07-2007;Vado Doble
-58.445440926536605;-34.604153750181638;1402;OLAYA;Hormigón;15.96;17-07-2007;Vado Doble
-58.445304270461989;-34.604058106058588;299;FIGUEROA APOLINARIO;Hormigón;14.75;17-07-2007;Vado Doble
-58.445369932603221;-34.604286310746147;1398;OLAYA;Hormigón;21.48;17-07-2007;Vado Doble
-58.445241161551152;-34.604190667674146;302;FIGUEROA APOLINARIO;Hormigón;17.73;17-07-2007;Vado Doble
-58.480595851406434;-34.610332678063294;2802;INGENIEROS JOSE;Hormigón;14.14;17-07-2007;Vado Doble
-58.480459152308683;-34.610271846007386;2798;INGENIEROS JOSE;Hormigón;12.12;17-07-2007;Vado Doble
-58.480532730643922;-34.610169690794137;2799;INGENIEROS JOSE;Hormigón;13.77;17-07-2007;Vado Doble
-58.480679947681622;-34.610247907513646;2801;INGENIEROS JOSE;Hormigón;13.91;17-07-2007;Vado Doble
-58.477153566776579;-34.585188727721267;2702;ARISMENDI;Hormigón;27.02;17-07-2007;Vado Doble
-58.477037925454944;-34.585080076572233;2698;ARISMENDI;Hormigón;19.08;17-07-2007;Vado Doble
-58.477127252842507;-34.584980094437505;1301;AVALOS;Hormigón;24.11;17-07-2007;Vado Doble
-58.477237635544981;-34.585071359763738;2701;ARISMENDI;Hormigón;21.99;17-07-2007;Vado Doble
-58.486931492678025;-34.586905801694911;2101;MORAN PEDRO;Hormigón;19.26;17-07-2007;Vado Doble
-58.486673960457502;-34.586892812785166;3398;GANDARA;Hormigón;20.87;17-07-2007;Vado Doble
-58.486760650400555;-34.586792824149015;3801;DE LOS CONSTITUYENTES;Hormigón;18.63;17-07-2007;Vado Doble
-58.486350635008321;-34.586536455460653;3399;GANDARA;Hormigón;6.15;17-07-2007;Vado Doble
-58.486474167156359;-34.586621189973002;1502;CERETTI;Hormigón;11.94;17-07-2007;Vado Doble
-58.465830821213295;-34.616254119558512;2801;GAONA;Hormigón;4.38;11-07-2007;Vado Simple
-58.465805465996368;-34.616191240123896;1202;GAVILAN;Hormigón;4.50;11-07-2007;Vado Simple
-58.451596857718641;-34.588635426906542;6601;CORRIENTES;Hormigón;14.43;09-08-2007;Vado Doble
-58.451551489568381;-34.588416415677585;6602;CORRIENTES;Hormigón;4.86;09-08-2007;Vado Simple
-58.451352898360398;-34.588255270722577;302;FOREST;Hormigón;9.46;09-08-2007;Vado Doble
-58.451286684919843;-34.588322531015081;298;FOREST(cantero);Hormigón;4.54;09-08-2007;Vado Simple
-58.451165562729337;-34.588777741511635;6551;CORRIENTES(plazoleta);Hormigón;5.76;09-08-2007;Vado Simple
-58.451091800745459;-34.588713596728674;6552;CORRIENTES(plazoleta);Hormigón;5.04;09-08-2007;Vado Simple
-58.450914000715272;-34.588666649597151;202;FOREST(cantero);Hormigón;15.53;09-08-2007;Vado Doble
-58.45073238098508;-34.588876252988165;6501;CORRIENTES(cantero);Hormigón;16.02;09-08-2007;Vado Doble
-58.451477692903907;-34.588610386625177;6599;CORRIENTES(plazoleta);Hormigón;5.56;09-08-2007;Vado Simple
-58.451390702650407;-34.588452380620879;6598;CORRIENTES(plazoleta);Hormigón;5.74;09-08-2007;Vado Simple
-58.483230394049862;-34.602491132753343;2702;BOLIVIA;Hormigón;11.03;17-08-2007;Vado Doble
-58.483112623967912;-34.602416430194822;2701;BOLIVIA;Hormigón;8.23;17-08-2007;Vado Doble
-58.485846222286355;-34.602234773162913;2798;CONDARCO;Hormigón;13.43;17-08-2007;Vado Doble
-58.485720236266125;-34.602164603302192;2799;CONDARCO;Hormigón;14.80;17-08-2007;Vado Doble
-58.485826998210584;-34.602035517286133;2801;CONDARCO;Hormigón;16.35;17-08-2007;Vado Doble
-58.485950246986398;-34.602110216185253;2802;CONDARCO;Hormigón;17.96;17-08-2007;Vado Doble
-58.497077012019055;-34.590109119000992;2802;CARRIL SALVADOR MARIA DEL;Hormigón;15.07;17-08-2007;Vado Doble
-58.496440716857428;-34.590803819526904;3998;TERRADA;Hormigón;16.42;17-08-2007;Vado Doble
-58.496311248596662;-34.590724518077472;3999;TERRADA;Hormigón;13.82;17-08-2007;Vado Doble
-58.496401049824897;-34.590618710408485;4001;TERRADA;Hormigón;16.87;17-08-2007;Vado Doble
-58.496532045379162;-34.590709345223047;4002;TERRADA;Hormigón;16.49;17-08-2007;Vado Doble
-58.495827309881179;-34.591492835717489;3898;TERRADA;Hormigón;16.32;17-08-2007;Vado Doble
-58.495681086945901;-34.591404722914753;2798;ASUNCION;Hormigón;19.44;17-08-2007;Vado Doble
-58.49591559076071;-34.591389547471564;2801;ASUNCION;Hormigón;16.42;17-08-2007;Vado Doble
-58.495775461066501;-34.59130647040238;2799;ASUNCION;Hormigón;17.78;17-08-2007;Vado Doble
-58.495295865427344;-34.592074623790175;3802;TERRADA;Hormigón;16.75;17-08-2007;Vado Doble
-58.455788412363638;-34.587726940714418;830;GUZMAN;Hormigón;3.23;17-08-2007;Vado Simple
-58.455823437303664;-34.587699237631853;834;GUZMAN;Hormigón;3.38;17-08-2007;Vado Simple
-58.494547638508202;-34.592919035368801;2802;SOLANO LOPEZ FCO MCAL;Hormigón;16.54;17-08-2007;Vado Doble
-58.494392275128703;-34.592824626828644;2798;SOLANO LOPEZ FCO MCAL;Hormigón;16.40;17-08-2007;Vado Doble
-58.494488177105595;-34.592731412216374;2799;SOLANO LOPEZ FCO MCAL;Hormigón;17.61;17-08-2007;Vado Doble
-58.494632865281119;-34.592785525194849;3702;TERRADA;Hormigón;4.07;17-08-2007;Vado Simple
-58.494646596659351;-34.592853524872233;2801;SOLANO LOPEZ FCO MCAL;Hormigón;5.68;17-08-2007;Vado Simple
-58.482324747036145;-34.603631692265786;2602;ARREGUI;Hormigón;8.07;26-09-2007;Vado Doble
-58.482199648657392;-34.603548595703458;2598;ARREGUI;Hormigón;16.56;26-09-2007;Vado Doble
-58.482288390596992;-34.603456579334036;2599;ARREGUI;Hormigón;20.52;26-09-2007;Vado Doble
-58.482404673346217;-34.603520651999851;2602;BOLIVIA;Hormigón;15.69;26-09-2007;Vado Doble
-58.485132745232917;-34.602793503761788;2699;RIVAS GRAL;Hormigón;9.55;26-09-2007;Vado Doble
-58.48519779024511;-34.602925809505372;2752;CONDARCO;Hormigón;20.45;26-09-2007;Vado Doble
-58.483846844423887;-34.602859715082253;2649;SANTO TOME;Hormigón;6.00;26-09-2007;Vado Simple
-58.483756818127752;-34.602807010309775;2645;SANTO TOME;Hormigón;6.69;26-09-2007;Vado Simple
-58.48480523449215;-34.596790202871382;2401;MELINCUE;Hormigón;5.54;26-09-2007;Vado Simple
-58.484846475097925;-34.596743677398941;3520;CORTAZAR JULIO;Hormigón;3.66;26-09-2007;Vado Simple
-58.484651449558065;-34.596699262109176;3512;CORTAZAR JULIO;Hormigón;4.80;26-09-2007;Vado Simple
-58.484702723885896;-34.596777816599555;2402;MELINCUE;Hormigón;4.65;26-09-2007;Vado Simple
-58.484841444021612;-34.596627900190121;3531;CORTAZAR JULIO;Hormigón;12.45;26-09-2007;Vado Doble
-58.484418320995765;-34.60199109594874;2799;LOS TERRITORIOS;Hormigón;5.51;26-09-2007;Vado Simple
-58.484479600247269;-34.602071716147499;2798;LOS TERRITORIOS;Hormigón;5.65;26-09-2007;Vado Simple
-58.484067050418609;-34.601439348574011;2798;BOLIVIA;Hormigón;10.25;26-09-2007;Vado Doble
-58.486872541355076;-34.602856388646792;2799;TERRADA;Hormigón;4.99;26-09-2007;Vado Simple
-58.486861272068204;-34.602795400679952;2798;SASTRE MARCOS;Hormigón;5.55;26-09-2007;Vado Simple
-58.452044466247365;-34.60607319383876;1601;SAN MARTIN;Hormigón;3.80;26-09-2007;Vado Simple
-58.451970703556029;-34.606066984984686;849;GALICIA;Hormigón;4.60;26-09-2007;Vado Simple
-58.495202406121663;-34.592182630184091;3798;TERRADA;Hormigón;13.93;25-09-2007;Vado Doble
-58.495055165937067;-34.592136074081424;3799;TERRADA;Hormigón;4.23;25-09-2007;Vado Simple
-58.495044230892489;-34.592059420311621;2798;MORAN PEDRO;Hormigón;6.58;25-09-2007;Vado Simple
-58.495149622162259;-34.591990251023411;3801;TERRADA;Hormigón;15.61;25-09-2007;Vado Doble
-58.481496722366089;-34.604436060545787;2549;BOLIVIA;Hormigón;7.06;17-10-2007;Vado Doble
